Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Brandenburg,Germany,02/03/2021 5:23,52.4125,12.5316,76721,3024,69633,4064,"Brandenburg, Germany",3054.280854,3.941554464
Bremen,Germany,02/03/2021 5:23,53.0793,8.8017,18071,347,16747,977,"Bremen, Germany",2645.881468,1.920203641
Hamburg,Germany,02/03/2021 5:23,53.5511,9.9937,52049,1278,47000,3771,"Hamburg, Germany",2826.938608,2.455378586
Hessen,Germany,02/03/2021 5:23,50.6521,9.1624,188912,5843,173390,9679,"Hessen, Germany",3014.965825,3.092974507
Mecklenburg-Vorpommern,Germany,02/03/2021 5:23,53.6127,12.4296,24613,745,21663,2205,"Mecklenburg-Vorpommern, Germany",1529.066426,3.026855727
Niedersachsen,Germany,02/03/2021 5:23,52.6367,9.8451,165339,4326,150672,10341,"Niedersachsen, Germany",2071.281892,2.616442582
Nordrhein-Westfalen,Germany,02/03/2021 5:23,51.4332,7.6616,533871,13141,493315,27415,"Nordrhein-Westfalen, Germany",2977.08911,2.461456045
Rheinland-Pfalz,Germany,02/03/2021 5:23,50.1183,7.309,102444,3111,94608,4725,"Rheinland-Pfalz, Germany",2507.904831,3.036781071
Saarland,Germany,02/03/2021 5:23,49.3964,7.023,28980,886,26893,1201,"Saarland, Germany",2925.768469,3.057280883
Sachsen,Germany,02/03/2021 5:23,51.1045,13.2017,194790,7817,179900,7073,"Sachsen, Germany",4776.679973,4.013039684
Sachsen-Anhalt,Germany,02/03/2021 5:23,51.9503,11.6923,61063,2454,54858,3751,"Sachsen-Anhalt, Germany",2765.132424,4.018800255
Schleswig-Holstein,Germany,02/03/2021 5:23,54.2194,9.6961,42638,1304,38116,3218,"Schleswig-Holstein, Germany",1471.944743,3.058304799
Thuringen,Germany,02/03/2021 5:23,51.011,10.8453,76636,2880,68725,5031,"Thuringen, Germany",3575.866309,3.758024949
Unknown,Germany,02/03/2021 5:23,,,4291,0,0,4291,"Unknown, Germany",,0
,Ghana,02/03/2021 5:23,7.9465,-1.0232,84023,607,77972,5444,Ghana,270.4056535,0.722421242
,Greece,02/03/2021 5:23,39.0742,21.8243,192270,6534,93764,91972,Greece,1844.66053,3.398346076
,Grenada,02/03/2021 5:23,12.1165,-61.679,148,1,147,0,Grenada,131.533341,0.675675676
,Guatemala,02/03/2021 5:23,15.7835,-90.2308,174653,6402,161816,6435,Guatemala,974.867276,3.665553984
,Guinea,02/03/2021 5:23,9.9456,-9.6966,16005,89,14917,999,Guinea,121.8705055,0.556076226
,Guinea-Bissau,02/03/2021 5:23,11.8037,-15.1804,3262,48,2613,601,Guinea-Bissau,165.752201,1.471489884
,Guyana,02/03/2021 5:23,4.860416,-58.93018,8595,197,7993,405,Guyana,1092.734302,2.29203025
,Haiti,02/03/2021 5:23,18.9712,-72.2852,12448,250,9763,2435,Haiti,109.1687259,2.008354756
,Holy See,02/03/2021 5:23,41.9029,12.4534,27,0,15,12,Holy See,3337.453646,0
,Honduras,02/03/2021 5:23,15.2,-86.2419,170985,4174,66709,100102,Honduras,1726.31769,2.441149808
,Hungary,02/03/2021 5:23,47.1625,19.5033,432925,15058,322956,94911,Hungary,4481.462887,3.478200612
,Iceland,02/03/2021 5:23,64.9631,-19.0208,6054,29,6012,13,Iceland,1774.065934,0.479022134
Andaman and Nicobar Islands,India,02/03/2021 5:23,11.225999,92.968178,5020,62,4952,6,"Andaman and Nicobar Islands, India",1203.733011,1.235059761
Andhra Pradesh,India,02/03/2021 5:23,15.9129,79.74,889974,7169,882080,725,"Andhra Pradesh, India",1651.053766,0.80552915
Arunachal Pradesh,India,02/03/2021 5:23,27.768456,96.384277,16837,56,16780,1,"Arunachal Pradesh, India",1072.107627,0.33260082
Assam,India,02/03/2021 5:23,26.357149,92.830441,217570,1093,214846,1631,"Assam, India",611.0308695,0.502367054
Bihar,India,02/03/2021 5:23,25.679658,85.60484,262556,1541,260645,370,"Bihar, India",210.381535,0.586922409
Chandigarh,India,02/03/2021 5:23,30.733839,76.768278,21839,353,21056,430,"Chandigarh, India",1885.153992,1.616374376
Chhattisgarh,India,02/03/2021 5:23,21.264705,82.035366,312816,3842,306094,2880,"Chhattisgarh, India",1062.690397,1.228198046
Dadra and Nagar Haveli and Daman and Diu,India,02/03/2021 5:23,20.194742,73.080901,3406,2,3400,4,"Dadra and Nagar Haveli and Daman and Diu, India",553.1699268,0.058719906
Delhi,India,02/03/2021 5:23,28.646519,77.10898,639464,10911,627149,1404,"Delhi, India",3417.597487,1.706272753
Goa,India,02/03/2021 5:23,15.359682,74.057396,55026,796,53647,583,"Goa, India",3468.93617,1.446588885
Gujarat,India,02/03/2021 5:23,22.694884,71.590923,270316,4410,263475,2431,"Gujarat, India",423.2125366,1.631423963
Haryana,India,02/03/2021 5:23,29.20004,76.332824,270950,3050,266612,1288,"Haryana, India",960.6557661,1.125668943
Himachal Pradesh,India,02/03/2021 5:23,31.927213,77.233081,58777,996,57347,434,"Himachal Pradesh, India",788.7460405,1.694540381
Jammu and Kashmir,India,02/03/2021 5:23,33.75943,76.612638,126504,1958,123717,829,"Jammu and Kashmir, India",929.7444129,1.547777145
Jharkhand,India,02/03/2021 5:23,23.654536,85.557631,119986,1090,118411,485,"Jharkhand, India",310.8933038,0.908439318
Karnataka,India,02/03/2021 5:23,14.70518,76.166436,951600,12336,933421,5843,"Karnataka, India",1408.469758,1.296343001
Kerala,India,02/03/2021 5:23,10.450898,76.405749,1061341,4210,1008972,48159,"Kerala, India",2972.990363,0.396667989
Ladakh,India,02/03/2021 5:23,34.1526,77.5771,9819,130,9643,46,"Ladakh, India",3579.800867,1.323963744
Lakshadweep,India,02/03/2021 5:23,13.6999972,72.1833326,397,1,268,128,"Lakshadweep, India",616.182154,0.251889169
Madhya Pradesh,India,02/03/2021 5:23,23.541513,78.289633,262102,3865,255336,2901,"Madhya Pradesh, India",307.0585497,1.474616752
Maharashtra,India,02/03/2021 5:23,19.449759,76.108221,2161467,52184,2030458,78825,"Maharashtra, India",1755.232156,2.414286223
Manipur,India,02/03/2021 5:23,24.738975,93.882541,29274,373,28871,30,"Manipur, India",946.9051882,1.274168204
Meghalaya,India,02/03/2021 5:23,25.536934,91.278882,13963,148,13798,17,"Meghalaya, India",414.7372361,1.059944138
Mizoram,India,02/03/2021 5:23,23.309381,92.83822,4426,10,4396,20,"Mizoram, India",357.1532321,0.225937641
Nagaland,India,02/03/2021 5:23,26.06702,94.470302,12200,91,12102,7,"Nagaland, India",542.2957334,0.745901639
Odisha,India,02/03/2021 5:23,20.505428,84.418059,337277,1916,334647,714,"Odisha, India",727.5747905,0.568079057
Puducherry,India,02/03/2021 5:23,11.882658,78.86498,39734,669,38888,177,"Puducherry, India",2810.952911,1.683696582
Punjab,India,02/03/2021 5:23,30.841465,75.40879,182809,5850,172106,4853,"Punjab, India",606.5052179,3.200061266
Rajasthan,India,02/03/2021 5:23,26.583423,73.847973,320455,2787,316364,1304,"Rajasthan, India",395.4638603,0.869700894
Sikkim,India,02/03/2021 5:23,27.571671,88.472712,6145,135,5965,45,"Sikkim, India",890.2558634,2.196908055
Tamil Nadu,India,02/03/2021 5:23,11.006091,78.400624,852016,12501,835506,4009,"Tamil Nadu, India",1094.555668,1.467225968
Telangana,India,02/03/2021 5:23,18.1124,79.0193,299086,1635,295544,1907,"Telangana, India",759.8202279,0.546665508
Tripura,India,02/03/2021 5:23,23.746783,91.743565,33420,391,32987,42,"Tripura, India",801.4784423,1.169958109
Unknown,India,02/03/2021 5:23,,,0,0,0,0,"Unknown, India",,
Uttar Pradesh,India,02/03/2021 5:23,26.925425,80.560982,603608,8727,592803,2078,"Uttar Pradesh, India",253.7418385,1.445805887
Uttarakhand,India,02/03/2021 5:23,30.156447,79.197608,97031,1692,94880,459,"Uttarakhand, India",862.432003,1.743772609
West Bengal,India,02/03/2021 5:23,23.814082,87.979803,575316,10268,561755,3293,"West Bengal, India",577.5725587,1.784758289
,Indonesia,02/03/2021 5:23,-0.7893,113.9213,1341314,36325,1151915,153074,Indonesia,490.3832419,2.708165277
,Iran,02/03/2021 5:23,32.427908,53.688046,1639679,60181,1399934,179564,Iran,1952.162582,3.670291563
,Iraq,02/03/2021 5:23,33.223191,43.679291,699088,13428,639639,46021,Iraq,1738.051956,1.920788227
,Ireland,02/03/2021 5:23,53.1424,-7.6921,220273,4319,23364,192590,Ireland,4460.957885,1.960748707
,Israel,02/03/2021 5:23,31.046051,34.851612,779958,5760,735624,38574,Israel,9011.083189,0.738501304
Abruzzo,Italy,02/03/2021 5:23,42.35122196,13.39843823,54664,1709,39844,13111,"Abruzzo, Italy",4167.797618,3.126372018
Basilicata,Italy,02/03/2021 5:23,40.63947052,15.80514834,15710,374,11242,4094,"Basilicata, Italy",2791.057955,2.380649268
Calabria,Italy,02/03/2021 5:23,38.90597598,16.59440194,38031,688,31070,6273,"Calabria, Italy",1953.181373,1.809050511
Campania,Italy,02/03/2021 5:23,40.83956555,14.25084984,269515,4298,187264,77953,"Campania, Italy",4645.455153,1.594716435
Emilia-Romagna,Italy,02/03/2021 5:23,44.49436681,11.3417208,263194,10566,208350,44278,"Emilia-Romagna, Italy",5901.902846,4.014529207
Friuli Venezia Giulia,Italy,02/03/2021 5:23,45.6494354,13.76813649,76984,2844,63978,10162,"Friuli Venezia Giulia, Italy",6334.984612,3.694274135
Lazio,Italy,02/03/2021 5:23,41.89277044,12.48366722,235272,5911,193638,35723,"Lazio, Italy",4001.849268,2.512411167
Liguria,Italy,02/03/2021 5:23,44.41149315,8.9326992,78287,3636,69166,5485,"Liguria, Italy",5048.689573,4.64444927
Lombardia,Italy,02/03/2021 5:23,45.46679409,9.190347404,605216,28403,511811,65002,"Lombardia, Italy",6015.720375,4.693035214
Marche,Italy,02/03/2021 5:23,43.61675973,13.5188753,68303,2259,56059,9985,"Marche, Italy",4478.089467,3.307321787
Molise,Italy,02/03/2021 5:23,41.55774754,14.65916051,10732,352,8646,1734,"Molise, Italy",3511.584761,3.279910548
P.A. Bolzano,Italy,02/03/2021 5:23,46.49933453,11.35662422,53925,1039,46160,6726,"P.A. Bolzano, Italy",10130.22291,1.926750116
P.A. Trento,Italy,02/03/2021 5:23,46.06893511,11.12123097,34115,1208,29210,3697,"P.A. Trento, Italy",6301.046511,3.540964385
Piemonte,Italy,02/03/2021 5:23,45.0732745,7.680687483,248289,9375,222293,16621,"Piemonte, Italy",5699.399918,3.775841862
Puglia,Italy,02/03/2021 5:23,41.12559576,16.86736689,147681,3952,110767,32962,"Puglia, Italy",3665.402267,2.676038218
Sardegna,Italy,02/03/2021 5:23,39.21531192,9.110616306,41236,1166,27265,12805,"Sardegna, Italy",2515.017465,2.827626346
Sicilia,Italy,02/03/2021 5:23,38.11569725,13.3623567,153036,4156,122699,26181,"Sicilia, Italy",3060.786725,2.715700881
Toscana,Italy,02/03/2021 5:23,43.76923077,11.25588885,157112,4686,133961,18465,"Toscana, Italy",4212.523404,2.982585671
Umbria,Italy,02/03/2021 5:23,43.10675841,12.38824698,44762,1056,35708,7998,"Umbria, Italy",5074.97038,2.359143917
Valle d'Aosta,Italy,02/03/2021 5:23,45.73750286,7.320149366,8057,415,7474,168,"Valle d'Aosta, Italy",6411.439848,5.150800546
Veneto,Italy,02/03/2021 5:23,45.43490485,12.33845213,334250,9852,299488,24910,"Veneto, Italy",6813.288777,2.94749439
,Jamaica,02/03/2021 5:23,18.1096,-77.2975,23599,425,13502,9672,Jamaica,796.9509257,1.800923768
Aichi,Japan,02/03/2021 5:23,35.035551,137.211621,25921,519,24655,747,"Aichi, Japan",343.2227185,2.002237568
Akita,Japan,02/03/2021 5:23,39.748679,140.408228,269,6,260,3,"Akita, Japan",27.83267287,2.230483271
Aomori,Japan,02/03/2021 5:23,40.781541,140.828896,816,20,769,27,"Aomori, Japan",65.47007272,2.450980392
Chiba,Japan,02/03/2021 5:23,35.510141,140.198917,26534,456,24243,1835,"Chiba, Japan",423.9076637,1.718549785
Ehime,Japan,02/03/2021 5:23,33.624835,132.856842,1064,23,1001,40,"Ehime, Japan",79.44952827,2.161654135
Fukui,Japan,02/03/2021 5:23,35.846614,136.224654,545,25,516,4,"Fukui, Japan",70.96936337,4.587155963
Fukuoka,Japan,02/03/2021 5:23,33.526032,130.666949,18089,292,17040,757,"Fukuoka, Japan",354.430598,1.614240699
Fukushima,Japan,02/03/2021 5:23,37.378867,140.223295,1970,72,1764,134,"Fukushima, Japan",106.7450403,3.654822335
Gifu,Japan,02/03/2021 5:23,35.778671,137.055925,4626,106,4464,56,"Gifu, Japan",232.8616869,2.291396455
Gunma,Japan,02/03/2021 5:23,36.504479,138.985605,4518,84,4240,194,"Gunma, Japan",232.5921411,1.859229748
Hiroshima,Japan,02/03/2021 5:23,34.605309,132.788719,5027,100,4875,52,"Hiroshima, Japan",179.2682844,1.989258007
Hokkaido,Japan,02/03/2021 5:23,43.385711,142.552318,19115,679,17867,569,"Hokkaido, Japan",364.0918399,3.552184149
Hyogo,Japan,02/03/2021 5:23,35.039913,134.828057,18050,533,16996,521,"Hyogo, Japan",330.2117197,2.952908587
Ibaraki,Japan,02/03/2021 5:23,36.303588,140.319591,5813,111,5315,387,"Ibaraki, Japan",203.229933,1.90951316
Ishikawa,Japan,02/03/2021 5:23,36.769464,136.771027,1860,63,1673,124,"Ishikawa, Japan",163.4950675,3.387096774
Iwate,Japan,02/03/2021 5:23,39.593287,141.361777,554,30,510,14,"Iwate, Japan",45.15754604,5.415162455
Kagawa,Japan,02/03/2021 5:23,34.217292,133.969047,750,18,707,25,"Kagawa, Japan",78.42341744,2.4
Kagoshima,Japan,02/03/2021 5:23,31.009484,130.430665,1761,28,1726,7,"Kagoshima, Japan",109.9063643,1.590005679
Kanagawa,Japan,02/03/2021 5:23,35.415312,139.338983,45005,684,43144,1177,"Kanagawa, Japan",489.2768943,1.51983113
Kochi,Japan,02/03/2021 5:23,33.422519,133.367307,884,17,866,1,"Kochi, Japan",126.6423028,1.923076923
Kumamoto,Japan,02/03/2021 5:23,32.608154,130.745231,3446,73,3330,43,"Kumamoto, Japan",197.188434,2.118398143
Kyoto,Japan,02/03/2021 5:23,35.253815,135.443341,9067,154,8578,335,"Kyoto, Japan",351.0317826,1.698466968
Mie,Japan,02/03/2021 5:23,34.508018,136.376013,2531,53,2414,64,"Mie, Japan",142.1205897,2.094033979
Miyagi,Japan,02/03/2021 5:23,38.446859,140.927086,3673,25,3483,165,"Miyagi, Japan",159.2549315,0.680642527
Miyazaki,Japan,02/03/2021 5:23,32.193204,131.299374,1947,20,1896,31,"Miyazaki, Japan",181.4029802,1.027221366
Nagano,Japan,02/03/2021 5:23,36.132134,138.045528,2364,40,2338,-14,"Nagano, Japan",115.3851786,1.692047377
Nagasaki,Japan,02/03/2021 5:23,33.235712,129.608033,1612,36,1540,36,"Nagasaki, Japan",121.5206057,2.23325062
Nara,Japan,02/03/2021 5:23,34.317451,135.871644,3302,49,3242,11,"Nara, Japan",248.2477184,1.483949122
Niigata,Japan,02/03/2021 5:23,37.521819,138.918647,1086,14,977,95,"Niigata, Japan",48.85057213,1.289134438
Oita,Japan,02/03/2021 5:23,33.200697,131.43324,1293,21,1239,33,"Oita, Japan",113.8771606,1.62412993
Okayama,Japan,02/03/2021 5:23,34.89246,133.826252,2486,33,2389,64,"Okayama, Japan",131.5632101,1.327433628
Okinawa,Japan,02/03/2021 5:23,25.768923,126.668016,8228,120,7812,296,"Okinawa, Japan",566.211202,1.458434614
Osaka,Japan,02/03/2021 5:23,34.620965,135.507481,47144,1119,44543,1482,"Osaka, Japan",535.1578769,2.373578822
Port Quarantine,Japan,02/03/2021 5:23,,,2249,2,2182,65,"Port Quarantine, Japan",,0.088928413
Saga,Japan,02/03/2021 5:23,33.286977,130.115738,1074,9,1009,56,"Saga, Japan",131.8258867,0.837988827
Saitama,Japan,02/03/2021 5:23,35.997101,139.347635,29450,572,27326,1552,"Saitama, Japan",400.6970087,1.942275042
Shiga,Japan,02/03/2021 5:23,35.215827,136.138064,2470,47,2283,140,"Shiga, Japan",174.6887958,1.902834008
Shimane,Japan,02/03/2021 5:23,35.07076,132.554064,290,0,279,11,"Shimane, Japan",43.00462967,0
Shizuoka,Japan,02/03/2021 5:23,34.916975,138.407784,5151,92,4834,225,"Shizuoka, Japan",141.373965,1.786060959
Tochigi,Japan,02/03/2021 5:23,36.689912,139.819213,4109,67,3894,148,"Tochigi, Japan",212.4623188,1.630567048
Tokushima,Japan,02/03/2021 5:23,33.919178,134.242091,451,16,408,27,"Tokushima, Japan",61.95250674,3.54767184
Tokyo,Japan,02/03/2021 5:23,35.711343,139.446921,111027,1392,106926,2709,"Tokyo, Japan",797.5697709,1.253749088
Tottori,Japan,02/03/2021 5:23,35.359069,133.863619,211,2,202,7,"Tottori, Japan",37.97983289,0.947867299
Toyama,Japan,02/03/2021 5:23,36.637464,137.269346,908,28,860,20,"Toyama, Japan",87.01468708,3.083700441
Unknown,Japan,02/03/2021 5:23,,,8,0,8,0,"Unknown, Japan",,0
Wakayama,Japan,02/03/2021 5:23,33.911879,135.505446,1164,18,1109,37,"Wakayama, Japan",125.8469532,1.546391753
Yamagata,Japan,02/03/2021 5:23,38.448396,140.102154,543,15,514,14,"Yamagata, Japan",50.38666897,2.762430939
Yamaguchi,Japan,02/03/2021 5:23,34.20119,131.573293,1382,39,1288,55,"Yamaguchi, Japan",101.7421315,2.821997106
Yamanashi,Japan,02/03/2021 5:23,35.612364,138.611489,941,18,914,9,"Yamanashi, Japan",116.0358885,1.912858661
,Jordan,02/03/2021 5:23,31.24,36.51,397158,4727,351256,41175,Jordan,3892.507601,1.190206417
,Kazakhstan,02/03/2021 5:23,48.0196,66.9237,263396,3389,240302,19926,Kazakhstan,1402.780583,1.20275175
,Kenya,02/03/2021 5:23,-0.0236,37.9062,106125,1859,86717,17549,Kenya,197.3636494,1.751707892
,"Korea, South",02/03/2021 5:23,35.907757,127.766922,90372,1606,81338,7428,"Korea, South",176.2696316,1.777099101
,Kosovo,02/03/2021 5:23,42.602636,20.902977,68451,1592,59440,7419,Kosovo,3781.058637,2.325751267
,Kuwait,02/03/2021 5:23,29.31166,47.481766,192031,1085,180155,10791,Kuwait,4496.620235,0.565012941
,Kyrgyzstan,02/03/2021 5:23,41.20438,74.766098,86308,1467,83269,1572,Kyrgyzstan,1322.891988,1.699726561
,Laos,02/03/2021 5:23,19.85627,102.495496,45,0,42,3,Laos,0.618509431,0
,Latvia,02/03/2021 5:23,56.8796,24.6032,86458,1621,75255,9582,Latvia,4583.708426,1.874898795
,Lebanon,02/03/2021 5:23,33.8547,35.8623,376938,4743,294270,77925,Lebanon,5522.543448,1.25829712
,Lesotho,02/03/2021 5:23,-29.61,28.2336,10495,295,3768,6432,Lesotho,489.9050158,2.810862315
,Liberia,02/03/2021 5:23,6.428055,-9.429499,2014,85,1884,45,Liberia,39.82065284,4.220456802
,Libya,02/03/2021 5:23,26.3351,17.228331,134127,2210,121116,10801,Libya,1951.9924,1.647692113
,Liechtenstein,02/03/2021 5:23,47.14,9.55,2575,54,2484,37,Liechtenstein,6751.973149,2.097087379
,Lithuania,02/03/2021 5:23,55.1694,23.8813,199398,3253,184848,11297,Lithuania,7324.639431,1.631410546
,Luxembourg,02/03/2021 5:23,49.8153,6.1296,55480,639,52019,2822,Luxembourg,8862.959602,1.151766402
,MS Zaandam,02/03/2021 5:23,,,9,2,7,0,MS Zaandam,,22.22222222
,Madagascar,02/03/2021 5:23,-18.766947,46.869107,19831,297,19296,238,Madagascar,71.61527714,1.497655186
,Malawi,02/03/2021 5:23,-13.2543,34.3015,32008,1048,19513,11447,Malawi,167.3187417,3.274181455
,Malaysia,02/03/2021 5:23,4.210484,101.975766,302580,1135,275903,25542,Malaysia,934.869983,0.37510741
,Maldives,02/03/2021 5:23,3.2028,73.2207,19979,62,17343,2574,Maldives,3696.105021,0.310325842
,Mali,02/03/2021 5:23,17.570692,-3.996166,8390,355,6408,1627,Mali,41.43039245,4.231227652
,Malta,02/03/2021 5:23,35.9375,14.3754,22657,316,19663,2678,Malta,5131.370049,1.394712451
,Marshall Islands,02/03/2021 5:23,7.1315,171.1845,4,0,4,0,Marshall Islands,6.847790732,0
,Mauritania,02/03/2021 5:23,21.0079,-10.9408,17217,441,16583,193,Mauritania,370.2851391,2.56142185
,Mauritius,02/03/2021 5:23,-20.348404,57.552152,619,10,588,21,Mauritius,48.67243764,1.615508885
Aguascalientes,Mexico,02/03/2021 5:23,21.8853,-102.2916,23102,1997,0,21105,"Aguascalientes, Mexico",1610.30506,8.644273223
Baja California,Mexico,02/03/2021 5:23,30.8406,-115.2838,44909,7359,0,37550,"Baja California, Mexico",1235.505663,16.38647042
Baja California Sur,Mexico,02/03/2021 5:23,26.0444,-111.6661,26457,1197,0,25260,"Baja California Sur, Mexico",3287.776436,4.524322486
Campeche,Mexico,02/03/2021 5:23,19.8301,-90.5349,8495,1062,0,7433,"Campeche, Mexico",848.9761817,12.50147145
Chiapas,Mexico,02/03/2021 5:23,16.7569,-93.1292,10001,1435,0,8566,"Chiapas, Mexico",174.5263436,14.34856514
Chihuahua,Mexico,02/03/2021 5:23,28.633,-106.0691,43227,5244,0,37983,"Chihuahua, Mexico",1137.107663,12.13130682
Ciudad de Mexico,Mexico,02/03/2021 5:23,19.4326,-99.1332,556885,27427,0,529458,"Ciudad de Mexico, Mexico",6174.818945,4.925074297
Coahuila,Mexico,02/03/2021 5:23,27.0587,-101.7068,64818,5676,0,59142,"Coahuila, Mexico",2013.781876,8.756826807
Colima,Mexico,02/03/2021 5:23,19.1223,-104.0072,10401,1081,0,9320,"Colima, Mexico",1324.709961,10.39323142
Durango,Mexico,02/03/2021 5:23,24.5593,-104.6588,30911,2090,0,28821,"Durango, Mexico",1653.882619,6.761347093
Guanajuato,Mexico,02/03/2021 5:23,21.019,-101.2574,119423,9077,0,110346,"Guanajuato, Mexico",1917.463784,7.60071343
Guerrero,Mexico,02/03/2021 5:23,17.4392,-99.5451,35355,3646,0,31709,"Guerrero, Mexico",966.7633567,10.31254419
Hidalgo,Mexico,02/03/2021 5:23,20.0911,-98.7624,34544,5468,0,29076,"Hidalgo, Mexico",1119.227686,15.82908754
Jalisco,Mexico,02/03/2021 5:23,20.6595,-103.3494,78194,10536,0,67658,"Jalisco, Mexico",929.8080203,13.4741796
Mexico,Mexico,02/03/2021 5:23,19.4969,-99.7233,217109,28788,0,188321,"Mexico, Mexico",1245.763232,13.25969905
Michoacan,Mexico,02/03/2021 5:23,19.5665,-101.7068,43224,4485,0,38739,"Michoacan, Mexico",895.7597514,10.3761799
Morelos,Mexico,02/03/2021 5:23,18.6813,-99.1013,26337,2326,0,24011,"Morelos, Mexico",1288.466374,8.831681665
Nayarit,Mexico,02/03/2021 5:23,21.7514,-104.8455,10864,1622,0,9242,"Nayarit, Mexico",843.1044933,14.93004418
Nuevo Leon,Mexico,02/03/2021 5:23,25.5922,-99.9962,115310,8242,0,107068,"Nuevo Leon, Mexico",2055.380664,7.147688839
Oaxaca,Mexico,02/03/2021 5:23,17.0732,-96.7266,40496,2919,0,37577,"Oaxaca, Mexico",977.3160636,7.20811932
Puebla,Mexico,02/03/2021 5:23,19.0414,-98.2063,71072,8868,0,62204,"Puebla, Mexico",1076.122754,12.47748762
Queretaro,Mexico,02/03/2021 5:23,20.5888,-100.3899,56990,3402,0,53588,"Queretaro, Mexico",2499.959423,5.969468328
Quintana Roo,Mexico,02/03/2021 5:23,19.1817,-88.4791,20191,2403,0,17788,"Quintana Roo, Mexico",1171.675297,11.90134218
San Luis Potosi,Mexico,02/03/2021 5:23,22.1565,-100.9855,57330,4563,0,52767,"San Luis Potosi, Mexico",2000.249813,7.959183673
Sinaloa,Mexico,02/03/2021 5:23,25.1721,-107.4795,33960,5212,0,28748,"Sinaloa, Mexico",1075.815875,15.34746761
