Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Michigan,US,02/04/2021 4:20,43.31082541,-85.15252824,4018,90,,,"Montcalm, Michigan, US",6289.130979,2.239920358
Michigan,US,02/04/2021 4:20,45.0275929,-84.12696227,401,18,,,"Montmorency, Michigan, US",4298.885077,4.488778055
Michigan,US,02/04/2021 4:20,43.29123859,-86.15176712,11350,307,,,"Muskegon, Michigan, US",6539.299171,2.704845815
Michigan,US,02/04/2021 4:20,43.554374,-85.80070107,3379,54,,,"Newaygo, Michigan, US",6898.734177,1.598105949
Michigan,US,02/04/2021 4:20,42.66090111,-83.38595416,88629,2066,,,"Oakland, Michigan, US",7047.561038,2.331065453
Michigan,US,02/04/2021 4:20,43.64124435,-86.26726673,2034,51,,,"Oceana, Michigan, US",7685.04175,2.507374631
Michigan,US,02/04/2021 4:20,44.33481032,-84.12725175,1194,34,,,"Ogemaw, Michigan, US",5686.526647,2.847571189
Michigan,US,02/04/2021 4:20,46.6652262,-89.31390481,432,21,,,"Ontonagon, Michigan, US",7552.447552,4.861111111
Michigan,US,02/04/2021 4:20,43.98992088,-85.32566756,1329,24,,,"Osceola, Michigan, US",5664.961637,1.805869074
Michigan,US,02/04/2021 4:20,44.68192279,-84.12939244,467,20,,,"Oscoda, Michigan, US",5666.788011,4.282655246
Michigan,US,02/04/2021 4:20,45.02085831,-84.59898295,1653,28,,,"Otsego, Michigan, US",6700.989136,1.693889897
Michigan,US,02/04/2021 4:20,42.95996803,-85.9969107,25045,365,,,"Ottawa, Michigan, US",8582.051194,1.457376722
Michigan,US,02/04/2021 4:20,,,1654,12,,,"Out of MI, Michigan, US",,0.725513906
Michigan,US,02/04/2021 4:20,45.34018577,-83.91498656,760,28,,,"Presque Isle, Michigan, US",6035.578145,3.684210526
Michigan,US,02/04/2021 4:20,44.33473082,-84.61067651,1521,41,,,"Roscommon, Michigan, US",6332.486781,2.695595003
Michigan,US,02/04/2021 4:20,43.33433923,-84.0513121,16329,533,,,"Saginaw, Michigan, US",8569.899076,3.2641313
Michigan,US,02/04/2021 4:20,43.42406072,-82.82055898,3011,86,,,"Sanilac, Michigan, US",7313.577848,2.856193955
Michigan,US,02/04/2021 4:20,46.19235734,-86.19972234,297,5,,,"Schoolcraft, Michigan, US",3669.384729,1.683501684
Michigan,US,02/04/2021 4:20,42.953928,-84.14585902,4521,84,,,"Shiawassee, Michigan, US",6636.62253,1.857996019
Michigan,US,02/04/2021 4:20,42.92655373,-82.67937954,12297,281,,,"St. Clair, Michigan, US",7727.741189,2.285110189
Michigan,US,02/04/2021 4:20,41.91441767,-85.52797979,5177,91,,,"St. Joseph, Michigan, US",8491.896857,1.757774773
Michigan,US,02/04/2021 4:20,43.46606813,-83.41897025,4088,141,,,"Tuscola, Michigan, US",7824.672217,3.449119374
Michigan,US,02/04/2021 4:20,,,19,0,,,"Unassigned, Michigan, US",,0
Michigan,US,02/04/2021 4:20,42.25190229,-86.01939087,5600,100,,,"Van Buren, Michigan, US",7399.870502,1.785714286
Michigan,US,02/04/2021 4:20,42.253105,-83.83853204,21096,250,,,"Washtenaw, Michigan, US",5738.830961,1.185058779
Michigan,US,02/04/2021 4:20,42.28098405,-83.281255,120222,4264,,,"Wayne, Michigan, US",6872.40867,3.546771805
Michigan,US,02/04/2021 4:20,44.33853602,-85.57712739,2057,25,,,"Wexford, Michigan, US",6116.38072,1.215362178
Minnesota,US,02/04/2021 4:20,46.60962049,-93.4116826,1225,36,,,"Aitkin, Minnesota, US",7711.192245,2.93877551
Minnesota,US,02/04/2021 4:20,45.27476015,-93.24604565,35666,407,,,"Anoka, Minnesota, US",9992.687457,1.141142825
Minnesota,US,02/04/2021 4:20,46.93479392,-95.67158144,3300,48,,,"Becker, Minnesota, US",9586.613601,1.454545455
Minnesota,US,02/04/2021 4:20,47.97373527,-94.93732139,3561,55,,,"Beltrami, Minnesota, US",7546.410104,1.544509969
Minnesota,US,02/04/2021 4:20,45.69804958,-93.99514135,4962,95,,,"Benton, Minnesota, US",12135.29311,1.914550584
Minnesota,US,02/04/2021 4:20,45.42712824,-96.41403739,545,4,,,"Big Stone, Minnesota, US",10919.65538,0.733944954
Minnesota,US,02/04/2021 4:20,44.03554215,-94.06699781,6551,39,,,"Blue Earth, Minnesota, US",9683.236516,0.595328957
Minnesota,US,02/04/2021 4:20,44.24205652,-94.72562874,2776,39,,,"Brown, Minnesota, US",11100.44786,1.404899135
Minnesota,US,02/04/2021 4:20,46.59180601,-92.67601019,3151,51,,,"Carlton, Minnesota, US",8784.25469,1.618533799
Minnesota,US,02/04/2021 4:20,44.82017001,-93.8009918,8897,41,,,"Carver, Minnesota, US",8466.157257,0.460829493
Minnesota,US,02/04/2021 4:20,46.95043611,-94.32603968,2320,26,,,"Cass, Minnesota, US",7790.725008,1.120689655
Minnesota,US,02/04/2021 4:20,45.02343421,-95.56403693,1421,36,,,"Chippewa, Minnesota, US",12042.37288,2.533427164
Minnesota,US,02/04/2021 4:20,45.5021011,-92.90861945,5233,48,,,"Chisago, Minnesota, US",9249.014652,0.917255876
Minnesota,US,02/04/2021 4:20,46.89289518,-96.48761922,7382,89,,,"Clay, Minnesota, US",11494.50344,1.205635329
Minnesota,US,02/04/2021 4:20,47.57992111,-95.37790562,742,14,,,"Clearwater, Minnesota, US",8414.606487,1.886792453
Minnesota,US,02/04/2021 4:20,47.90504893,-90.52629546,140,0,,,"Cook, Minnesota, US",2562.69449,0
Minnesota,US,02/04/2021 4:20,44.00715262,-95.18138802,1466,20,,,"Cottonwood, Minnesota, US",13093.96213,1.36425648
Minnesota,US,02/04/2021 4:20,46.48096553,-94.06755609,5572,85,,,"Crow Wing, Minnesota, US",8565.060334,1.525484566
Minnesota,US,02/04/2021 4:20,44.67172617,-93.06299363,39508,409,,,"Dakota, Minnesota, US",9208.873225,1.03523337
Minnesota,US,02/04/2021 4:20,44.02238415,-92.86244324,1630,4,,,"Dodge, Minnesota, US",7786.37623,0.245398773
Minnesota,US,02/04/2021 4:20,45.93348491,-95.45335469,4179,70,,,"Douglas, Minnesota, US",10956.71325,1.675041876
Minnesota,US,02/04/2021 4:20,43.67381499,-93.94787458,1384,18,,,"Faribault, Minnesota, US",10136.96623,1.300578035
Minnesota,US,02/04/2021 4:20,43.67394126,-92.08980382,1485,9,,,"Fillmore, Minnesota, US",7048.939099,0.606060606
Minnesota,US,02/04/2021 4:20,43.67385583,-93.34884422,3097,27,,,"Freeborn, Minnesota, US",10227.53542,0.87181143
Minnesota,US,02/04/2021 4:20,44.40849741,-92.7234195,4185,70,,,"Goodhue, Minnesota, US",9031.074666,1.672640382
Minnesota,US,02/04/2021 4:20,45.93424769,-96.01139609,520,8,,,"Grant, Minnesota, US",8707.300737,1.538461538
Minnesota,US,02/04/2021 4:20,45.00761521,-93.47694895,108453,1647,,,"Hennepin, Minnesota, US",8567.650175,1.51863019
Minnesota,US,02/04/2021 4:20,43.67129565,-91.49143057,1614,14,,,"Houston, Minnesota, US",8677.419355,0.867410161
Minnesota,US,02/04/2021 4:20,47.10778564,-94.91693868,1639,41,,,"Hubbard, Minnesota, US",7626.448281,2.50152532
Minnesota,US,02/04/2021 4:20,45.56181234,-93.29487636,3373,59,,,"Isanti, Minnesota, US",8308.700365,1.749184702
Minnesota,US,02/04/2021 4:20,47.51009045,-93.63092229,3442,51,,,"Itasca, Minnesota, US",7626.85575,1.481696688
Minnesota,US,02/04/2021 4:20,43.67423373,-95.15398258,1048,10,,,"Jackson, Minnesota, US",10643.91631,0.954198473
Minnesota,US,02/04/2021 4:20,45.9459309,-93.29275192,1199,21,,,"Kanabec, Minnesota, US",7339.168758,1.75145955
Minnesota,US,02/04/2021 4:20,45.1526059,-95.00586446,6068,79,,,"Kandiyohi, Minnesota, US",14046.62145,1.301911668
Minnesota,US,02/04/2021 4:20,48.77754106,-96.78317184,426,22,,,"Kittson, Minnesota, US",9911.586785,5.164319249
Minnesota,US,02/04/2021 4:20,48.24539665,-93.78352843,690,11,,,"Koochiching, Minnesota, US",5642.325619,1.594202899
Minnesota,US,02/04/2021 4:20,44.9973857,-96.17488219,722,21,,,"Lac qui Parle, Minnesota, US",10901.4042,2.908587258
Minnesota,US,02/04/2021 4:20,47.64270764,-91.44557998,770,19,,,"Lake, Minnesota, US",7236.162015,2.467532468
Minnesota,US,02/04/2021 4:20,48.77217001,-94.90274472,255,2,,,"Lake of the Woods, Minnesota, US",6818.181818,0.784313725
Minnesota,US,02/04/2021 4:20,44.37136597,-93.72844721,2566,22,,,"Le Sueur, Minnesota, US",8882.888497,0.857365549
Minnesota,US,02/04/2021 4:20,44.41311883,-96.26688165,541,2,,,"Lincoln, Minnesota, US",9593.899628,0.369685767
Minnesota,US,02/04/2021 4:20,44.41327865,-95.83806103,3319,48,,,"Lyon, Minnesota, US",13028.97072,1.446218741
Minnesota,US,02/04/2021 4:20,47.32557075,-95.80921485,475,7,,,"Mahnomen, Minnesota, US",8594.174055,1.473684211
Minnesota,US,02/04/2021 4:20,48.35825983,-96.37017407,826,17,,,"Marshall, Minnesota, US",8847.472151,2.05811138
Minnesota,US,02/04/2021 4:20,43.67429718,-94.55099908,2037,29,,,"Martin, Minnesota, US",10349.03216,1.423662248
Minnesota,US,02/04/2021 4:20,44.82367677,-94.27287017,3654,54,,,"McLeod, Minnesota, US",10180.25799,1.477832512
Minnesota,US,02/04/2021 4:20,45.12328869,-94.52839455,2201,37,,,"Meeker, Minnesota, US",9478.08113,1.681054066
Minnesota,US,02/04/2021 4:20,45.93705297,-93.63236823,2547,47,,,"Mille Lacs, Minnesota, US",9692.887316,1.845308206
Minnesota,US,02/04/2021 4:20,46.01265363,-94.27341528,3665,56,,,"Morrison, Minnesota, US",10977.6553,1.527967258
Minnesota,US,02/04/2021 4:20,43.67142874,-92.75234549,4379,32,,,"Mower, Minnesota, US",10930.55764,0.730760448
Minnesota,US,02/04/2021 4:20,44.02216709,-95.76328482,982,8,,,"Murray, Minnesota, US",11984.37881,0.814663951
Minnesota,US,02/04/2021 4:20,44.35291112,-94.24710352,2860,42,,,"Nicollet, Minnesota, US",8344.51771,1.468531469
Minnesota,US,02/04/2021 4:20,43.67434621,-95.75329576,3925,47,,,"Nobles, Minnesota, US",18146.93236,1.197452229
Minnesota,US,02/04/2021 4:20,47.32628443,-96.45620947,496,9,,,"Norman, Minnesota, US",7780.392157,1.814516129
Minnesota,US,02/04/2021 4:20,44.00374114,-92.40209944,12369,94,,,"Olmsted, Minnesota, US",7813.990511,0.759964427
Minnesota,US,02/04/2021 4:20,46.40846929,-95.70835255,5153,71,,,"Otter Tail, Minnesota, US",8771.661049,1.377838153
Minnesota,US,02/04/2021 4:20,48.06642577,-96.0370814,1478,18,,,"Pennington, Minnesota, US",10468.16347,1.217861976
Minnesota,US,02/04/2021 4:20,46.12105238,-92.74070188,2989,20,,,"Pine, Minnesota, US",10105.14216,0.669120107
Minnesota,US,02/04/2021 4:20,44.02301619,-96.25841142,1051,25,,,"Pipestone, Minnesota, US",11516.54613,2.378686965
Minnesota,US,02/04/2021 4:20,47.77372465,-96.40134647,3536,66,,,"Polk, Minnesota, US",11274.07218,1.866515837
Minnesota,US,02/04/2021 4:20,45.58606667,-95.44451209,945,6,,,"Pope, Minnesota, US",8400.746733,0.634920635
Minnesota,US,02/04/2021 4:20,45.01625271,-93.09872295,45298,841,,,"Ramsey, Minnesota, US",8231.195975,1.85659411
Minnesota,US,02/04/2021 4:20,47.87197525,-96.09561104,374,6,,,"Red Lake, Minnesota, US",9223.181258,1.604278075
Minnesota,US,02/04/2021 4:20,44.40555844,-95.25207021,1573,35,,,"Redwood, Minnesota, US",10369.14964,2.22504768
Minnesota,US,02/04/2021 4:20,44.72836381,-94.94553734,1625,43,,,"Renville, Minnesota, US",11169.92026,2.646153846
Minnesota,US,02/04/2021 4:20,44.3543376,-93.29658715,7161,98,,,"Rice, Minnesota, US",10692.52822,1.368523949
Minnesota,US,02/04/2021 4:20,43.67482683,-96.25296832,1196,18,,,"Rock, Minnesota, US",12839.50617,1.505016722
Minnesota,US,02/04/2021 4:20,48.77501878,-95.81079919,1884,18,,,"Roseau, Minnesota, US",12423.34322,0.955414013
Minnesota,US,02/04/2021 4:20,44.6490231,-93.53340251,14802,112,,,"Scott, Minnesota, US",9933.361519,0.756654506
Minnesota,US,02/04/2021 4:20,45.44447208,-93.77617511,9651,78,,,"Sherburne, Minnesota, US",9925.13215,0.808206403
Minnesota,US,02/04/2021 4:20,44.5796592,-94.23164924,1278,10,,,"Sibley, Minnesota, US",8597.376387,0.782472613
Minnesota,US,02/04/2021 4:20,47.6048407,-92.46879855,15835,289,,,"St. Louis, Minnesota, US",7954.488371,1.825071045
Minnesota,US,02/04/2021 4:20,45.55192576,-94.61078221,19949,209,,,"Stearns, Minnesota, US",12384.91386,1.047671562
Minnesota,US,02/04/2021 4:20,44.02240351,-93.22627088,3357,12,,,"Steele, Minnesota, US",9159.867936,0.35746202
Minnesota,US,02/04/2021 4:20,45.58613007,-96.00163705,777,10,,,"Stevens, Minnesota, US",7924.528302,1.287001287
Minnesota,US,02/04/2021 4:20,45.2829032,-95.68264092,950,18,,,"Swift, Minnesota, US",10252.53615,1.894736842
Minnesota,US,02/04/2021 4:20,46.06996226,-94.89785296,2605,30,,,"Todd, Minnesota, US",10561.95264,1.151631478
Minnesota,US,02/04/2021 4:20,45.77298854,-96.47062949,347,5,,,"Traverse, Minnesota, US",10647.43786,1.44092219
Minnesota,US,02/04/2021 4:20,,,506,78,,,"Unassigned, Minnesota, US",,15.41501976
Minnesota,US,02/04/2021 4:20,44.28424356,-92.23121312,1957,3,,,"Wabasha, Minnesota, US",9048.874093,0.153295861
Minnesota,US,02/04/2021 4:20,46.58589171,-94.96968506,1369,20,,,"Wadena, Minnesota, US",10005.8471,1.46092038
Minnesota,US,02/04/2021 4:20,44.02211116,-93.58720034,2214,20,,,"Waseca, Minnesota, US",11895.55126,0.903342367
Minnesota,US,02/04/2021 4:20,45.03864533,-92.88429635,23424,272,,,"Washington, Minnesota, US",8925.468679,1.161202186
Minnesota,US,02/04/2021 4:20,43.97823903,-94.61413846,1223,9,,,"Watonwan, Minnesota, US",11223.27246,0.735895339
Minnesota,US,02/04/2021 4:20,46.35721532,-96.4684375,733,12,,,"Wilkin, Minnesota, US",11809.24762,1.637107776
Minnesota,US,02/04/2021 4:20,43.98772283,-91.78081305,4307,49,,,"Winona, Minnesota, US",8531.415894,1.137682842
Minnesota,US,02/04/2021 4:20,45.17297924,-93.96234781,13637,123,,,"Wright, Minnesota, US",9854.961446,0.901957909
Minnesota,US,02/04/2021 4:20,44.71710183,-95.86842453,1044,18,,,"Yellow Medicine, Minnesota, US",10752.90967,1.724137931
Mississippi,US,02/04/2021 4:20,31.47669768,-91.35326037,2429,82,,,"Adams, Mississippi, US",7913.85658,3.375874846
Mississippi,US,02/04/2021 4:20,34.88084463,-88.57996173,2958,63,,,"Alcorn, Mississippi, US",8004.762807,2.129817444
Mississippi,US,02/04/2021 4:20,31.17467303,-90.80501621,1183,39,,,"Amite, Mississippi, US",9620.232577,3.296703297
Mississippi,US,02/04/2021 4:20,33.08658803,-89.57838564,2128,73,,,"Attala, Mississippi, US",11709.03489,3.430451128
Mississippi,US,02/04/2021 4:20,34.81681228,-89.18945516,965,25,,,"Benton, Mississippi, US",11684.22327,2.590673575
Mississippi,US,02/04/2021 4:20,33.79696941,-90.87372121,4760,128,,,"Bolivar, Mississippi, US",15541.33473,2.68907563
Mississippi,US,02/04/2021 4:20,33.93683395,-89.33686647,1624,30,,,"Calhoun, Mississippi, US",11308.40471,1.84729064
Mississippi,US,02/04/2021 4:20,33.44834567,-89.91994479,1205,26,,,"Carroll, Mississippi, US",12114.20529,2.157676349
Mississippi,US,02/04/2021 4:20,33.91983202,-88.9481545,2034,57,,,"Chickasaw, Mississippi, US",11892.65041,2.802359882
Mississippi,US,02/04/2021 4:20,33.34598242,-89.24809382,723,16,,,"Choctaw, Mississippi, US",8806.333739,2.213001383
Mississippi,US,02/04/2021 4:20,31.97061673,-90.90702196,1011,30,,,"Claiborne, Mississippi, US",11248.33111,2.96735905
Mississippi,US,02/04/2021 4:20,32.04158545,-88.6889622,1756,75,,,"Clarke, Mississippi, US",11299.1442,4.271070615
Mississippi,US,02/04/2021 4:20,33.65358105,-88.77784255,1818,54,,,"Clay, Mississippi, US",9411.886519,2.97029703
Mississippi,US,02/04/2021 4:20,34.22772299,-90.60415045,2884,76,,,"Coahoma, Mississippi, US",13035.61743,2.635228849
Mississippi,US,02/04/2021 4:20,31.86977774,-90.44565118,2908,62,,,"Copiah, Mississippi, US",10361.66043,2.132049519
Mississippi,US,02/04/2021 4:20,31.63225413,-89.55389939,2533,80,,,"Covington, Mississippi, US",13591.97253,3.158310304
Mississippi,US,02/04/2021 4:20,34.87625235,-89.99091418,20555,248,,,"DeSoto, Mississippi, US",11114.11501,1.206519095
Mississippi,US,02/04/2021 4:20,31.18961454,-89.25832496,7489,145,,,"Forrest, Mississippi, US",9999.065383,1.936173054
Mississippi,US,02/04/2021 4:20,31.47786634,-90.89672989,807,23,,,"Franklin, Mississippi, US",10462.85492,2.850061958
Mississippi,US,02/04/2021 4:20,30.86259065,-88.64436789,2368,46,,,"George, Mississippi, US",9665.306122,1.942567568
Mississippi,US,02/04/2021 4:20,31.21444233,-88.63922281,1293,33,,,"Greene, Mississippi, US",9517.150007,2.552204176
Mississippi,US,02/04/2021 4:20,33.77036166,-89.80245083,2529,80,,,"Grenada, Mississippi, US",12183.25465,3.163305654
Mississippi,US,02/04/2021 4:20,30.41830223,-89.48851033,3682,84,,,"Hancock, Mississippi, US",7730.097414,2.281368821
Mississippi,US,02/04/2021 4:20,30.51359752,-89.12467576,17382,299,,,"Harrison, Mississippi, US",8353.517878,1.720170291
Mississippi,US,02/04/2021 4:20,32.2656285,-90.44435448,19700,404,,,"Hinds, Mississippi, US",8497.239476,2.050761421
Mississippi,US,02/04/2021 4:20,33.12345854,-90.08923538,1853,71,,,"Holmes, Mississippi, US",10893.592,3.831624393
Mississippi,US,02/04/2021 4:20,33.12825718,-90.52252707,941,32,,,"Humphreys, Mississippi, US",11669.14683,3.40063762
Mississippi,US,02/04/2021 4:20,32.72531359,-90.97392828,168,6,,,"Issaquena, Mississippi, US",12660.13564,3.571428571
Mississippi,US,02/04/2021 4:20,34.27993475,-88.3606733,2952,76,,,"Itawamba, Mississippi, US",12620.77811,2.574525745
Mississippi,US,02/04/2021 4:20,30.54020656,-88.64184064,13037,242,,,"Jackson, Mississippi, US",9077.61616,1.856255273
Mississippi,US,02/04/2021 4:20,32.01922104,-89.11786866,2192,47,,,"Jasper, Mississippi, US",13379.72288,2.144160584
Mississippi,US,02/04/2021 4:20,31.73397872,-91.03764977,644,28,,,"Jefferson, Mississippi, US",9213.16166,4.347826087
Mississippi,US,02/04/2021 4:20,31.56884708,-89.8267099,1042,32,,,"Jefferson Davis, Mississippi, US",9363.767074,3.071017274
Mississippi,US,02/04/2021 4:20,31.62257767,-89.168969,8250,159,,,"Jones, Mississippi, US",12114.89324,1.927272727
Mississippi,US,02/04/2021 4:20,32.75462946,-88.64105766,945,25,,,"Kemper, Mississippi, US",9700.266886,2.645502646
Mississippi,US,02/04/2021 4:20,34.35687874,-89.48490961,5951,116,,,"Lafayette, Mississippi, US",11016.4942,1.949252227
Mississippi,US,02/04/2021 4:20,31.20572971,-89.5077704,6058,84,,,"Lamar, Mississippi, US",9563.803419,1.386596236
Mississippi,US,02/04/2021 4:20,32.40419769,-88.66229662,7080,236,,,"Lauderdale, Mississippi, US",9551.43339,3.333333333
Mississippi,US,02/04/2021 4:20,31.55147224,-90.10841127,1255,23,,,"Lawrence, Mississippi, US",9971.39679,1.832669323
Mississippi,US,02/04/2021 4:20,32.7536828,-89.52402044,2597,73,,,"Leake, Mississippi, US",11397.34925,2.810935695
Mississippi,US,02/04/2021 4:20,34.2918775,-88.68149954,9813,169,,,"Lee, Mississippi, US",11485.79053,1.722205238
Mississippi,US,02/04/2021 4:20,33.55545125,-90.29900733,3461,124,,,"Leflore, Mississippi, US",12280.45276,3.582779543
Mississippi,US,02/04/2021 4:20,31.53288662,-90.45391915,3853,107,,,"Lincoln, Mississippi, US",11281.58581,2.777056839
Mississippi,US,02/04/2021 4:20,33.47386518,-88.4419153,6229,144,,,"Lowndes, Mississippi, US",10630.59988,2.311767539
Mississippi,US,02/04/2021 4:20,32.63389156,-90.03513564,9826,208,,,"Madison, Mississippi, US",9246.085516,2.116832892
Mississippi,US,02/04/2021 4:20,31.23132643,-89.8209217,2643,79,,,"Marion, Mississippi, US",10755.70748,2.98902762
Mississippi,US,02/04/2021 4:20,34.76216286,-89.50299462,4234,99,,,"Marshall, Mississippi, US",11996.37332,2.338214454
Mississippi,US,02/04/2021 4:20,33.89236763,-88.4808438,4049,131,,,"Monroe, Mississippi, US",11485.87314,3.235366757
Mississippi,US,02/04/2021 4:20,33.49419589,-89.61729103,1250,41,,,"Montgomery, Mississippi, US",12787.72379,3.28
Mississippi,US,02/04/2021 4:20,32.75339664,-89.11726492,3957,175,,,"Neshoba, Mississippi, US",13589.53225,4.42254233
Mississippi,US,02/04/2021 4:20,32.40021118,-89.11843336,2429,58,,,"Newton, Mississippi, US",11556.76087,2.387813915
Mississippi,US,02/04/2021 4:20,33.11009499,-88.56949061,1252,31,,,"Noxubee, Mississippi, US",12018.8154,2.476038339
Mississippi,US,02/04/2021 4:20,33.42491685,-88.87905132,4524,97,,,"Oktibbeha, Mississippi, US",9123.358945,2.144120248
Mississippi,US,02/04/2021 4:20,34.36398677,-89.95064249,4419,103,,,"Panola, Mississippi, US",12924.07581,2.330844082
Mississippi,US,02/04/2021 4:20,30.77090935,-89.58677275,4385,138,,,"Pearl River, Mississippi, US",7895.921491,3.14709236
Mississippi,US,02/04/2021 4:20,31.17161885,-88.99281835,1246,38,,,"Perry, Mississippi, US",10406.74852,3.04975923
Mississippi,US,02/04/2021 4:20,31.17507789,-90.40392572,3146,101,,,"Pike, Mississippi, US",8007.534107,3.210425938
Mississippi,US,02/04/2021 4:20,34.226046,-89.03636807,4152,72,,,"Pontotoc, Mississippi, US",12904.82999,1.734104046
Mississippi,US,02/04/2021 4:20,34.61810501,-88.51986294,2743,59,,,"Prentiss, Mississippi, US",10916.97843,2.150929639
Mississippi,US,02/04/2021 4:20,34.25157572,-90.28908,785,16,,,"Quitman, Mississippi, US",11557.71496,2.038216561
Mississippi,US,02/04/2021 4:20,32.26469147,-89.94537876,13229,274,,,"Rankin, Mississippi, US",8519.942552,2.071207196
Mississippi,US,02/04/2021 4:20,32.4067041,-89.53789439,3073,72,,,"Scott, Mississippi, US",10926.61072,2.342987309
Mississippi,US,02/04/2021 4:20,32.88149103,-90.8159538,494,17,,,"Sharkey, Mississippi, US",11432.53876,3.441295547
Mississippi,US,02/04/2021 4:20,31.91282117,-89.91716179,2860,84,,,"Simpson, Mississippi, US",10728.48676,2.937062937
Mississippi,US,02/04/2021 4:20,32.01744532,-89.50644846,1574,34,,,"Smith, Mississippi, US",9889.419452,2.160101652
Mississippi,US,02/04/2021 4:20,30.79187949,-89.11547539,1774,30,,,"Stone, Mississippi, US",9674.95637,1.691093574
